Squad,2
0,2.5
0,2.4
0,2.33
nan,2.33
nan,2.33
0,2.2
nan,2.2
0,2.14
0,2.11
nan,2.11
nan,2.11
nan,2.11
nan,2.11
nan,2.11
nan,2.11
nan,2.11
nan,2.11
